store_id,store_name,ownership_type,state_region,country_code,longitude,latitude
13700,Barbur Blvd. & Terwillger,Company Owned,OR,US,-122.69,45.47
5083,Superama Santa Fe,Licensed Store,DIF,MX,-99.28,19.36
92813,苏州石路店,Joint Venture,32,CN,120.6,31.31
1058,250 Queen St. W.,Company Owned,ON,CA,-79.39,43.65
1006401,Central Festival Hat Yai,Company Owned,90,TH,100.48,6.99
63178,Target Oxnard T-2760,Licensed Store,CA,US,-119.18,34.23
3859,Osaka Garden City,Joint Venture,27,JP,135.49,34.7
10918,The Pentagon - Retail Corridor,Licensed Store,VA,US,-77.06,38.87
18011,Kroger-Athens #255,Licensed Store,GA,US,-83.34,33.92
89856,Cityscape,Licensed Store,C,EG,31.35,30.13
1005913,Macys @ Biltmore Fashion Park,Licensed Store,AZ,US,-112.03,33.51
1011701,AEON MALL Asahikawa Eki-mae,Joint Venture,01,JP,142.36,43.76
4604,대한극장점,Joint Venture,11,KR,127.0,37.56
18367,Target Minnetonka/Hopkins T-0100,Licensed Store,MN,US,-93.45,44.97
4249,Sun Live City Kokura,Joint Venture,40,JP,130.91,33.84
90272,Malahide,Licensed Store,L,IE,-6.15,53.45
116307,Okinawa Makabi,Joint Venture,47,JP,127.7,26.22
1005559,Mall of Louisiana (Kiosk),Company Owned,LA,US,-91.09,30.39
1007451,University of North Alabama,Licensed Store,AL,US,-87.68,34.8
7068,Target Monaca T-2100,Licensed Store,PA,US,-80.3,40.68
12869,Manorville,Company Owned,NY,US,-72.8,40.87
3780,Best Western Hotel NAGOYA Sakae 4-c,Joint Venture,23,JP,136.91,35.17
4035,Yokohama MORE'S,Joint Venture,14,JP,139.62,35.47
12788,E-W Connector & Floyd Rd,Company Owned,GA,US,-84.58,33.86
1009022,"Country Club & Juanita, Mesa",Company Owned,AZ,US,-111.84,33.38
12441,Ridge & Butler,Company Owned,PA,US,-75.29,40.09
3003,Darlington - Northgate,Company Owned,ENG,GB,-1.55,54.53
1009767,Yangjae Station,Joint Venture,11,KR,127.04,37.48
1015172,Pinner High Street,Franchise,ENG,GB,-0.39,51.58
6121,Tong Ling,Joint Venture,TPE,TW,121.55,25.04
1014638,Save On Foods Regina South,Licensed Store,SK,CA,-104.62,50.41
1010588,Haymarket,Licensed Store,NSW,AU,151.21,-33.88
35527,Apgujeong Center,Joint Venture,11,KR,127.04,37.53
1080,125 Riocan Ave,Company Owned,ON,CA,-75.74,45.27
89206,Western Canada Place,Company Owned,AB,CA,-114.08,51.05
9483,Boise Towne Square,Company Owned,ID,US,-116.28,43.61
1215,Sherwood Park Chapters,Company Owned,AB,CA,-113.29,53.53
1016867,Sapporo Kitano,Company Owned,01,JP,141.45,43.02
1014097,苏州曼哈顿广场店,Joint Venture,32,CN,120.69,31.36
1008260,Ebina Chuo,Joint Venture,14,JP,139.39,35.45
20072,Safeway-Hilo #2893,Licensed Store,HI,US,-155.07,19.7
11817,"Indian Hill & I-10, Claremont",Company Owned,CA,US,-117.72,34.08
14609,Hwy 64 & Museum,Company Owned,AR,US,-92.42,35.09
6070,Shi Pai,Joint Venture,TPE,TW,121.48,25.06
1012998,Vanit Place,Company Owned,10,TH,100.55,13.75
8425,I-10 & Thomasville Rd,Company Owned,FL,US,-84.25,30.5
10828,Safeway #3228 - Puyallup,Licensed Store,WA,US,-122.35,47.1
3585,Keio University Hospital,Joint Venture,13,JP,139.72,35.68
1007810,贵阳亨特城市广场店,Company Owned,52,CN,106.72,26.58
11294,Johnson & Owens,Company Owned,CA,US,-121.91,37.7
5046,Parques Polanco,Licensed Store,DIF,MX,-99.19,19.44
1013373,宁波江东天伦店,Joint Venture,33,CN,121.59,29.87
1897,北京蓝色港湾圣拉娜店,Company Owned,11,CN,116.47,39.95
13965,Kroger-Birmingham #685,Licensed Store,MI,US,-83.21,42.55
1016840,Citrus & Alosta,Company Owned,CA,US,-117.89,34.13
12117,Smoky & Himalaya,Company Owned,CO,US,-104.76,39.61
18954,Maure,Licensed Store,C,AR,-58.44,-34.57
68200,Target Lancaster T-2545,Licensed Store,PA,US,-76.3,40.13
14493,Safeway-Mt Vernon #1472,Licensed Store,WA,US,-122.34,48.44
1011113,Garden City - Upper Mt Gravatt,Licensed Store,QLD,AU,153.09,-27.54
1009401,连云港苏宁广场店,Joint Venture,32,CN,119.19,34.6
7808,Salinas Valley Memorial Lobby,Licensed Store,CA,US,-121.65,36.66
6551,Target Brooklyn College,Licensed Store,NY,US,-73.95,40.63
94700,Oak & Rush,Company Owned,IL,US,-87.63,41.9
1012429,Teavana - Garden State Plaza,Company Owned,NJ,US,-74.08,40.92
1006781,87th & Third,Company Owned,NY,US,-73.95,40.78
1006006,Paseo Chapultepec Tijuana,Licensed Store,BCN,MX,-117.01,32.51
5998,Starbucks,Licensed Store,34,TR,29.01,41.08
1015780,65 Queen Street West Concourse,Company Owned,ON,CA,-79.38,43.65
1008620,青岛海航万邦中心店,Company Owned,37,CN,120.38,36.06
1014029,苏州长江壹号店,Joint Venture,32,CN,120.55,31.26
1005500,Price Chopper Saratoga # 158,Licensed Store,NY,US,-73.79,43.07
1006278,Paramus Park Mall Center Court,Company Owned,NJ,US,-74.07,40.96
7603,Holyoke Mall,Company Owned,MA,US,-72.64,42.17
89208,AEON MALL Yokkaichikita,Joint Venture,24,JP,136.66,35.01
8590,"Kingston, Massa Drive",Company Owned,NY,US,-73.99,41.96
1006160,Target St. Paul T-68,Licensed Store,MN,US,-93.03,44.95
12968,Southern Illinois U/E-Student Union,Licensed Store,IL,US,-90.0,38.79
7464,6th & Sprague - Tacoma,Company Owned,WA,US,-122.46,47.26
20218,Target Smithfield T-1404,Licensed Store,RI,US,-71.52,41.87
16855,Broward & Federal,Company Owned,FL,US,-80.14,26.12
68700,Sol Casino - Hotel,Licensed Store,AZ,US,-111.09,32.13
69032,Yonsei east gate,Joint Venture,11,KR,126.95,37.57
116519,Daemyeong Resort Gyeongju,Joint Venture,47,KR,129.17,35.5
8139,Safeway - Sacramento #1530,Licensed Store,CA,US,-121.39,38.59
1006317,Luk Yeung Galleria,Licensed Store,91,CN,114.12,22.37
113405,Mega Plaza Chimbote,Licensed Store,LIM,PE,-77.05,-12.09
1835,南东店,Joint Venture,31,CN,121.48,31.23
1012453,Teavana - San Francisco Centre,Company Owned,CA,US,-122.41,37.78
91312,北京太阳宫凯德嘉茂店,Company Owned,11,CN,116.45,39.97
113732,Target Marion T-674,Licensed Store,IL,US,-88.98,37.75
1014135,Paris Jockey Plaza,Licensed Store,LIM,PE,-76.97,-12.09
113920,Rohnert Park & Commerce,Company Owned,CA,US,-122.71,38.35
15096,Hopper & Cleveland,Company Owned,CA,US,-122.74,38.48
1006497,诺亚新天地店,Joint Venture,31,CN,121.5,31.38
14398,El Camino Real & La Costa,Company Owned,CA,US,-117.27,33.09
1016452,温州置诚广场店,Joint Venture,33,CN,120.64,28.04
10875,Safeway-Anchorage #1809,Licensed Store,AK,US,-149.78,61.21
113988,成都世代锦江,Company Owned,51,CN,104.06,30.65
681,Inglewood - 11th ST SE and 9th Ave,Company Owned,AB,CA,-114.04,51.04
13351,Broxton & Weyburn,Company Owned,CA,US,-118.45,34.06
20329,Echelle,Company Owned,J,FR,2.33,48.86
1011832,Hospital Beneficencia Portuguesa,Company Owned,SP,BR,-46.64,-23.57
10062,Target Panama City T-2208,Licensed Store,FL,US,-85.88,30.22
1005332,Lotte Shopping Avenue,Licensed Store,JW,ID,106.82,-6.22
12049,190th & Normandie,Company Owned,CA,US,-118.3,33.86
1006300,Daizawa 5-chome,Joint Venture,13,JP,139.67,35.66
454,Safeway-Lethbridge #2276,Licensed Store,AB,CA,-112.89,49.69
16623,Safeway-Hillsboro #1230,Licensed Store,OR,US,-122.87,45.54
18337,Westin Alexandria - Lobby,Licensed Store,VA,US,-77.06,38.8
15866,Super Target Mundelein ST-1912,Licensed Store,IL,US,-88.02,42.26
87586,Garak bondong,Joint Venture,11,KR,127.12,37.49
69776,Nanjing Linsen,Joint Venture,TPE,TW,121.53,25.05
16117,Albertsons-Ashland #573,Licensed Store,OR,US,-122.67,42.19
1007529,Hyatt Regency Austin,Licensed Store,TX,US,-97.75,30.26
92812,北美广场店,Joint Venture,31,CN,121.51,31.26
7638,Target Westminster NW T-2304,Licensed Store,CA,US,-118.01,33.75
9780,Target Louisville T-1071,Licensed Store,KY,US,-85.56,38.3
3691,AEON Sapporo Soen,Joint Venture,01,JP,141.33,43.07
8522,Little Cottonwood Shopping Center,Company Owned,UT,US,-111.84,40.58
9907,"Ashlan & Blythe, Fresno",Company Owned,CA,US,-119.87,36.79
7923,7th & Park,Company Owned,CA,US,-118.14,33.78
17740,Safeway - Healdsburg #998,Licensed Store,CA,US,-122.87,38.61
1014392,Santa Monica & Robertson,Company Owned,CA,US,-118.39,34.08
161,Neubaugasse,Company Owned,9,AT,16.35,48.2
90545,Ming & Ashe,Company Owned,CA,US,-119.07,35.33
1012231,苏州常熟星光天地店,Joint Venture,32,CN,120.77,31.67
1012038,Lakeside - West Thurrock Retail Pk,Company Owned,ENG,GB,0.27,51.49
42,Umm Sequeim,Licensed Store,DU,AE,55.23,25.17
1015353,Westheimer & Dairy Ashford Rd,Company Owned,TX,US,-95.6,29.74
8513,Cumberland Ave & 21st St,Company Owned,TN,US,-83.94,35.95
1014672,Galerias Celaya,Licensed Store,GUA,MX,-100.78,20.53
89660,Evolution Fresh Pine Street,Company Owned,WA,US,-122.34,47.61
10647,Atascocita & Will Clayton,Company Owned,TX,US,-95.22,29.98
11411,SAN Terminal E-5,Licensed Store,CA,US,-117.2,32.73
1009637,Gwangju Geumho DT,Joint Venture,29,KR,126.86,35.14
1009272,Crossroads & 60 Fwy,Company Owned,CA,US,-118.01,34.03
11371,George Washington Univ Hospital,Licensed Store,DC,US,-77.05,38.9
1013242,Ayacucho,Licensed Store,C,AR,-58.4,-34.6
15781,Orlando Premium Outlet,Company Owned,FL,US,-81.49,28.39
12810,Super Target Clearwater ST-1820,Licensed Store,FL,US,-82.72,27.96
1009243,York & Industrial,Company Owned,IL,US,-87.94,41.92
1016375,Plaza Las Americas 2,Licensed Store,PR,PR,-66.07,18.42
1012558,University of Illinois-Illini Union,Licensed Store,IL,US,-88.23,40.11
20146,Yuen Long Plaza,Licensed Store,91,CN,114.02,22.44
10785,Target Birdcage Citrus Heights T-11,Licensed Store,CA,US,-121.27,38.67
68743,Safeway-Oregon City #2993,Licensed Store,OR,US,-122.57,45.34
1009693,Aberystwyth - Darkgate Street,Franchise,WLS,GB,-4.09,52.41
3808,Akashi VIVRE,Joint Venture,28,JP,134.94,34.68
1012570,Plaza Oeste Santiago,Licensed Store,RM,CL,-70.72,-33.52
7311,King Soopers-Aurora #84,Licensed Store,CO,US,-104.8,39.6
6026,Starbucks,Licensed Store,34,TR,29.04,41.0
116476,Songzhu Beitun,Joint Venture,TXG,TW,120.68,24.19
5803,Convent,Company Owned,10,TH,100.53,13.73
14989,6th & Union,Company Owned,WA,US,-122.33,47.61
15092,Target Chicago T-1879,Licensed Store,IL,US,-87.72,41.81
116583,Montrose Rd & Thorold Stone Road,Company Owned,ON,CA,-79.12,43.11
7935,US 80 & Veterans Pkwy,Company Owned,GA,US,-84.95,32.54
1012473,Teavana - Guildford Town Centre,Company Owned,BC,CA,-122.8,49.19
1012217,淮安盱眙苏宁广场店,Joint Venture,32,CN,118.52,33.0
1434,Safeway-Edmonton #861,Licensed Store,AB,CA,-113.46,53.52
1007855,Im Park Sam Yan,Company Owned,10,TH,100.52,13.74
68201,Target Gastonia T-2565,Licensed Store,NC,US,-81.13,35.26
1008139,Brussel Grand Place,Licensed Store,VBR,BE,4.36,50.84
113832,Dajia,Joint Venture,TXG,TW,120.62,24.35
1009793,Plaza Mayor II,Licensed Store,GUA,MX,-101.7,21.15
1013383,Reel Cinema,Licensed Store,DU,AE,55.6,24.78
1011251,Honduras,Licensed Store,C,AR,-58.44,-34.58
1012982,Ingles Candler # 134,Licensed Store,NC,US,-82.66,35.55
13651,Polaris Fashion Place Cafe,Company Owned,OH,US,-82.98,40.15
1013776,BEANS Todakoen,Joint Venture,11,JP,139.68,35.81
18090,Kroger - Knoxville #530,Licensed Store,TN,US,-84.09,35.94
475,3737 Major Mackenzie Dr,Company Owned,ON,CA,-79.56,43.84
94741,Cineworld Crawley,Licensed Store,ENG,GB,-0.18,51.12
13419,East Greenwich/Main St,Company Owned,RI,US,-71.45,41.66
1014994,Highway 85 & Ellis,Company Owned,GA,US,-84.44,33.48
12175,Vineyard Blvd & Monterey,Company Owned,CA,US,-121.64,37.11
14369,"Divisadero & U Street, Fresno",Company Owned,CA,US,-119.78,36.74
582,Compass @ University of Toronto Mis,Licensed Store,ON,CA,-79.66,43.55
1009683,Jean-Talon & Casgrain,Company Owned,QC,CA,-73.62,45.54
12133,Duquesne University - Student Ctr,Licensed Store,PA,US,-79.99,40.44
1088,Granville & Georgia,Company Owned,BC,CA,-123.12,49.28
17617,Fred Meyer - Redmond #664,Licensed Store,WA,US,-122.1,47.67
8577,Speedway Blvd.,Company Owned,NC,US,-80.71,35.37
11771,Tatum & Shea,Company Owned,AZ,US,-111.98,33.58
1016562,Victoria Gardens South Mainstreet,Company Owned,CA,US,-117.53,34.11
1009114,Bao An Datong,Joint Venture,TPE,TW,121.51,25.06
12671,Target Palm Desert T-940,Licensed Store,CA,US,-116.4,33.72
8894,Sheraton Salt Lake City - Lobby,Licensed Store,UT,US,-111.9,40.76
1011141,LaLaPort EXPOCITY,Joint Venture,27,JP,135.54,34.81
8708,"ORD OHare Terminal 3, Baggage Claim",Licensed Store,IL,US,-87.9,41.98
6631,"Bourne, Rt. 6",Company Owned,MA,US,-70.59,41.75
1006953,莆田万达广场分店,Company Owned,35,CN,119.0,25.42
1008382,Sendai Ichinazaka,Joint Venture,23,JP,140.89,38.32
14138,Safeway-Seattle #1845,Licensed Store,WA,US,-122.35,47.69
1015322,宁波天一开明街店,Joint Venture,33,CN,121.55,29.87
492,Safeway - Smithers #144,Licensed Store,BC,CA,-127.19,54.82
7224,Fred Meyer - Idaho Falls #156,Licensed Store,ID,US,-112.02,43.51
7669,Safeway - Portland/Woodstock #1523,Licensed Store,OR,US,-122.62,45.48
20120,Puebla Huexotitla,Licensed Store,PUE,MX,-98.21,19.03
13304,Safeway-Vancouver #1519,Licensed Store,WA,US,-122.53,45.62
69046,Real Once,Licensed Store,LIM,PE,-77.04,-12.1
1010282,Richmond Road & Rolkin Road,Company Owned,VA,US,-78.44,38.03
1313,Village Green,Company Owned,BC,CA,-119.27,50.28
9644,Lynnhaven Parkway,Company Owned,VA,US,-76.07,36.82
12580,8th & Walnut,Company Owned,PA,US,-75.15,39.95
1015040,Arevalo,Licensed Store,B,AR,-58.44,-34.58
68690,Target Norcross T-982,Licensed Store,GA,US,-84.23,33.97
1007718,1304 Commonwealth Ave.,Company Owned,MA,US,-71.13,42.35
1008397,SIM - clementi centre,Company Owned,03,SG,103.78,1.33
1005166,武汉东合中心店,Company Owned,42,CN,114.16,30.51
8744,"Salem, OR",Company Owned,OR,US,-123.04,44.94
1011949,Central Ave & San Fernando Rd,Company Owned,CA,US,-118.26,34.13
66362,Juana Azurduy,Licensed Store,C,AR,-58.47,-34.55
1013187,Orland,Company Owned,CA,US,-122.2,39.75
1012383,Teavana - Shops at Mission Viejo,Company Owned,CA,US,-117.67,33.56
1015636,96广场店,Joint Venture,31,CN,121.52,31.23
7055,Target Lanesborough T-2127,Licensed Store,MA,US,-73.18,42.54
6930,6024 Ridge Avenue,Company Owned,PA,US,-75.21,40.03
1009934,Aswak Beirut,Licensed Store,BI,LB,35.51,33.9
16029,Campus & California,Company Owned,CA,US,-117.83,33.65
91363,164th & Bothell Hwy,Company Owned,WA,US,-122.22,47.85
1015498,Timnath - I25 and E. Harmony Rd,Company Owned,CO,US,-104.99,40.52
15639,Beverly & Robertson,Company Owned,CA,US,-118.38,34.08
1014573,花木plus乐坊店,Joint Venture,31,CN,121.56,31.21
88730,200 S. Michigan Avenue,Company Owned,IL,US,-87.62,41.88
1014637,瑞金医院门诊大楼店,Joint Venture,31,CN,121.47,31.21
116483,Castleton Square Mall Kiosk,Company Owned,IN,US,-86.07,39.91
1005674,Galerias Campeche,Licensed Store,CAM,MX,-90.52,19.86
1010046,北京东三环北店,Company Owned,11,CN,116.46,39.93
1010327,Carmel Valley & Del Mar Heights Rd,Company Owned,CA,US,-117.19,32.96
1014593,Endulus Park,Licensed Store,16,TR,28.95,40.27
1007099,Huntingdon Valley Shopping Center,Company Owned,PA,US,-75.09,40.09
1013606,26th between 10th and 11th,Company Owned,NY,US,-74.0,40.75
7991,"Scottsdale & McKellips, Tempe",Company Owned,AZ,US,-111.93,33.45
4330,Shinjuku Subnade,Joint Venture,13,JP,139.7,35.69
89864,La Defense Metro Station,Licensed Store,J,FR,2.24,48.89
1007029,Isehara Naruse,Joint Venture,14,JP,139.32,35.41
87431,Zenith Square,Joint Venture,26,KR,129.14,35.16
9962,Safeway - Flagstaff #1225,Licensed Store,AZ,US,-111.62,35.22
18606,Harper's Station,Company Owned,OH,US,-84.33,39.27
12069,Church & Market - S.F.,Company Owned,CA,US,-122.43,37.77
69876,Follett-Fairfield University,Licensed Store,CT,US,-73.26,41.14
17032,"Adams & Felton, San Diego",Company Owned,CA,US,-117.12,32.76
394,Safeway-Winnipeg #359,Licensed Store,MB,CA,-97.21,49.88
16981,"Twinsburg, East Aurora Road",Company Owned,OH,US,-81.44,41.31
6071,CMU - Children Medical Build 1st Fl,Joint Venture,TXG,TW,120.74,24.26
18517,SMF Sac Term A Lower Level Baggage,Licensed Store,CA,US,-121.59,38.69
88964,Omiya MARUI,Joint Venture,11,JP,139.62,35.91
6802,Brownfield & Milwaukee,Company Owned,TX,US,-101.96,33.55
17574,Garden City-Cranston,Company Owned,RI,US,-71.46,41.76
1015556,Ayala Malls The 30th,Licensed Store,00,PH,121.06,14.57
51997,7th & Washington- Eugene,Company Owned,OR,US,-123.1,44.05
14396,"Nordahl & Hwy 78, San Marcos",Company Owned,CA,US,-117.12,33.14
1005683,Chaofu,Joint Venture,TXG,TW,120.64,24.17
116579,2060 Skokie Valley - Highland Park,Company Owned,IL,US,-87.83,42.19
4155,Chiba Cancer Center,Joint Venture,12,JP,140.16,35.58
1015428,"Kroger-Auburn, AL #260",Licensed Store,AL,US,-85.46,32.61
13303,Safeway-Federal Hieghts #1635,Licensed Store,CO,US,-105.02,39.88
5892,Life Center,Company Owned,10,TH,100.54,13.73
17159,FM 1960 & Aldine Westfield,Company Owned,TX,US,-95.38,30.02
1009226,Greenwich - Ekaterinburg,Joint Venture,SVE,RU,60.6,56.83
14438,Stevenson & Balentine,Company Owned,CA,US,-121.99,37.52
1012251,秦皇岛世纪港湾店,Company Owned,13,CN,119.58,39.95
3548,LaL a port KOSHIEN,Joint Venture,28,JP,135.36,34.72
10364,Kroger - Chillicothe #348,Licensed Store,OH,US,-82.97,39.35
1016774,苏州昆山春晖路店,Joint Venture,32,CN,120.98,31.4
1015588,Kroger - Westfield #983,Licensed Store,IN,US,-86.11,40.04
1011526,厦门高崎机场T3店,Company Owned,35,CN,118.13,24.53
1009017,SCS,Company Owned,3,AT,16.32,48.11
66297,Ingles-Clemson #53,Licensed Store,SC,US,-82.8,34.7
1006629,University of South Alabama,Licensed Store,AL,US,-88.18,30.7
1012257,Community College of Allegheny -  A,Licensed Store,PA,US,-80.01,40.45
19093,Tai Mall - 1F,Joint Venture,TAO,TW,121.29,25.05
7084,Valley Plaza- Beaverton,Company Owned,OR,US,-122.77,45.49
11921,Target Crystal T-3,Licensed Store,MN,US,-93.36,45.05
1083,Ironwood Plaza,Company Owned,BC,CA,-123.09,49.13
1005529,Pantai Kuta,Licensed Store,NU,ID,115.17,-8.72
88903,Coral Way & 87th,Company Owned,FL,US,-80.34,25.75
8135,Chapel Hill Rd @ I-20,Company Owned,GA,US,-84.74,33.73
5270,Symonds Street,Licensed Store,N,NZ,174.77,-36.85
1010386,Gangshan - Kaohsiung,Joint Venture,KHH,TW,120.3,22.79
20088,SEC Mall of Russia,Joint Venture,MOW,RU,37.54,55.75
86952,Safeway-Pleasant Hill #2941,Licensed Store,CA,US,-122.06,37.97
1011522,金山工业园区店,Joint Venture,31,CN,121.32,30.84
1014925,Fred Meyer - Covington #53,Licensed Store,WA,US,-122.12,47.36
20074,Kanazawa Okuwa,Joint Venture,17,JP,136.68,36.53
20296,沈阳万象城店,Company Owned,21,CN,123.43,41.78
1015248,Albertsons - Rio Rancho 923,Licensed Store,NM,US,-106.58,35.32
4512,대전탄방점,Joint Venture,30,KR,127.39,36.35
1013016,"Dublin, Perimeter Center",Company Owned,OH,US,-83.16,40.11
8499,Target North Olmsted T-2016,Licensed Store,OH,US,-81.9,41.42
1014568,Fowler & 15th,Company Owned,FL,US,-82.44,28.05
91723,Krylatsky hills BC,Joint Venture,MOW,RU,37.42,55.77
1013729,Moorestown Mall Kiosk,Company Owned,NJ,US,-74.96,39.94
14851,Amador Center,Company Owned,CA,US,-121.87,37.68
19007,浙江奥特莱斯店,Joint Venture,33,CN,120.38,30.34
3226,Heraklion Talos Mall	 4,Licensed Store,M,GR,25.12,35.34
14910,Homestead & Lawrence - Santa Clara,Company Owned,CA,US,-121.99,37.34
6049,Fu Rong,Joint Venture,TNN,TW,120.22,22.99
1013268,南京百联奥特莱斯店,Joint Venture,32,CN,119.05,32.03
1016077,AFFES @ Fort Drum,Licensed Store,NY,US,-75.81,44.05
1016406,Smiths Bountiful #93,Licensed Store,UT,US,-111.9,40.86
1011814,Tiong Bahru Plaza,Company Owned,01,SG,103.83,1.29
16777,267 E. Campbell Ave.,Company Owned,CA,US,-121.95,37.29
68470,Mainz Hauptbahnhof,Company Owned,RP,DE,8.26,50.0
3892,Kichijoji Tokyu,Joint Venture,13,JP,139.58,35.71
7075,Target Ocala T-873,Licensed Store,FL,US,-82.16,29.17
1008639,363 Maine Mall Road,Company Owned,ME,US,-70.34,43.63
14486,"Main & Sierra, Bishop",Company Owned,CA,US,-118.4,37.37
1007107,Carracci,Licensed Store,DIF,MX,-99.18,19.41
1008199,Fairview Terraces,Licensed Store,00,PH,121.06,14.74
1010422,ZONA G,Licensed Store,DC,CO,-74.06,4.65
1012639,Sheffield - Western Bank Broomhill,Franchise,ENG,GB,-1.49,53.38
4748,منتجع هيلتون الكويت,Licensed Store,KU,KW,48.14,29.12
1931,大拇指店,Joint Venture,31,CN,121.56,31.23
6769,Hwy 92 & Trickum Rd,Company Owned,GA,US,-84.48,34.09
4947,Condesa II,Licensed Store,DIF,MX,-99.17,19.41
1008251,Starbucks,Licensed Store,34,TR,28.98,41.07
12443,Sideling Hill Travel Plaza,Licensed Store,PA,US,-78.09,40.06
15696,"Broadway & Houghton, Tucson",Company Owned,AZ,US,-110.77,32.22
2833,Shire Hotels Aztec West,Licensed Store,ENG,GB,-2.57,51.54
1011747,Starbucks,Licensed Store,35,TR,27.18,38.45
7753,Safeway-Spearfish #583,Licensed Store,SD,US,-103.86,44.5
1006276,Providence Place-Level 2,Company Owned,RI,US,-71.42,41.83
17762,GEG C 21,Licensed Store,WA,US,-117.54,47.62
90242,郑州曼哈顿广场店,Company Owned,41,CN,113.71,34.76
92307,State College & Placentia,Company Owned,CA,US,-117.89,33.85
16249,Target Mount Laurel T-1917,Licensed Store,NJ,US,-74.91,39.97
1007403,Gimhae Daero,Joint Venture,48,KR,128.53,35.13
16361,Associated Food Store-SLC #2371,Licensed Store,UT,US,-111.83,40.73
12355,Historic Dublin,Company Owned,OH,US,-83.11,40.1
16000,Newton Upper Falls,Company Owned,MA,US,-71.21,42.31
1014477,6700 W Atlantic Blvd,Company Owned,FL,US,-80.21,26.23
1016786,Ilford - High Road,Franchise,ENG,GB,0.07,51.56
1011716,Nishitesu Tenjin Kosoku Bus Termina,Joint Venture,40,JP,130.4,33.59
17228,Ames-Lincoln Way & Washington,Company Owned,IA,US,-93.62,42.02
1007771,Peter J. Camiel Travel Plaza - Penn,Licensed Store,PA,US,-75.83,40.15
1008230,Gimpo City Hall,Joint Venture,41,KR,126.43,37.37
15153,Target Sterling T-1009,Licensed Store,VA,US,-77.4,39.03
